source_id,incident_id,short_description,description,category,subcategory,priority,impact,urgency,resolution,data_source
2256,ZENODO_TRAIN_00704,change skype meeting mobile phone line,change skype meeting mobile phone line,O365,unknown,unknown,,,,zenodo_it_support_tickets
1779,ZENODO_TRAIN_00705,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL],Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL],Support general,unknown,unknown,,,,zenodo_it_support_tickets
1863,ZENODO_TRAIN_00706,File Share Access - [TICKET ID] - [ADDRESS] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [ADDRESS] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
9186,ZENODO_TRAIN_00707,Missing connection to all securitytools on system [SERVER],Missing connection to all securitytools on system [SERVER],Software,unknown,unknown,,,,zenodo_it_support_tickets
1758,ZENODO_TRAIN_00708,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
831,ZENODO_TRAIN_00709,[TICKET ID] - New Support Ticket received  - Activation code for Blackberry,[TICKET ID] - New Support Ticket received  - Activation code for Blackberry,Support general,unknown,unknown,,,,zenodo_it_support_tickets
1599,ZENODO_TRAIN_00710,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1706,ZENODO_TRAIN_00711,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
116,ZENODO_TRAIN_00712,[TICKET ID] - A Support Ticket was forwarded to your role  -  Access to [EMAIL],[TICKET ID] - A Support Ticket was forwarded to your role  -  Access to [EMAIL],O365,unknown,unknown,,,,zenodo_it_support_tickets
10413,ZENODO_TRAIN_00713,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [US,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:      J:/[SERVER]       Normal   0         21         false   false   false      DE   X-NONE   X-NONE                                             MicrosoftInternetExplorer4                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
715,ZENODO_TRAIN_00714,[TICKET ID] - New Support Ticket received  - Light User for external - [TICKET ID] - [NAME],[TICKET ID] - New Support Ticket received  - Light User for external - [TICKET ID] - [NAME],Support general,unknown,unknown,,,,zenodo_it_support_tickets
7758,ZENODO_TRAIN_00715,RE: User credentials for Order [TICKET ID]Thanks –    [NAME]    From: [EMAIL] <[EMAIL]>  Sent: Thursday. October 24. 2019 11:14 AM  To: [NAME] ([COMPANY] [LOCATION]) <[EMAIL]>; [NAME] ([COMPANY]. [LOC,RE: User credentials for Order [TICKET ID]Thanks –    [NAME]    From: [EMAIL] <[EMAIL]>  Sent: Thursday. October 24. 2019 11:14 AM  To: [NAME] ([COMPANY] [LOCATION]) <[EMAIL]>; [NAME] ([COMPANY]. [LOCATION]) <[EMAIL]>  Subject: User credentials for Order [TICKET ID]      Hello.    with this Email you receive the user credentials for the person  [NAME] which you ordered in the IT-Service catalog.        Accountname: [USERNAME]    [NAME]:[EMAIL]    Password: [PASSWORD]    Please note: The mailbox provisioning is not done yet. this will take several hours.    By the first log in the password must be changed. this could be done in Okta or by the first log in on Windows.    If you need help by the first log in. please contact the [COMPANY] ServiceDesk.,Active Directory,unknown,unknown,,,,zenodo_it_support_tickets
4980,ZENODO_TRAIN_00716,Access to [ADDRESS] [NAME],Access to [ADDRESS] [NAME],Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
8793,ZENODO_TRAIN_00717,Scannen mit [SERVER] nicht möglich für meinen Account,Scannen mit [SERVER] nicht möglich für meinen Account,Computer-Services,unknown,unknown,,,,zenodo_it_support_tickets
2230,ZENODO_TRAIN_00718,Remove File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Remove File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1519,ZENODO_TRAIN_00719,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1660,ZENODO_TRAIN_00720,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
2293,ZENODO_TRAIN_00721,Remove File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Remove File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
6301,ZENODO_TRAIN_00722,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [US,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:    [NAME] benötigt den Zugriff auf folgenden Ordner auf Laufwerk J   INS-ES       Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
2711,ZENODO_TRAIN_00723,Will Hope passworrd reset,Will Hope passworrd reset,Active Directory,unknown,unknown,,,,zenodo_it_support_tickets
1532,ZENODO_TRAIN_00724,Create Shared Mailbox - [EMAIL] - my[COMPANY] Mailbox CH,Create Shared Mailbox - [EMAIL] - my[COMPANY] Mailbox CH,Support general,unknown,unknown,,,,zenodo_it_support_tickets
8769,ZENODO_TRAIN_00725,Basis User - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: Basis User     Create Windows account for internal user  [USERNAME]. Michele ([COMPANY]. [LOCATION])     Firstname:  [NAME]  L,Basis User - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: Basis User     Create Windows account for internal user  [USERNAME]. Michele ([COMPANY]. [LOCATION])     Firstname:  [NAME]  Lastname:  [NAME]  Cost Center:  174440  Company:  [COMPANY] Berlin GmbH  Department:  [ADDRESS]  ZIP:  [ADDRESS]  City:  [ADDRESS]  Country:  Germany  Office:       Important: Please set the EA10 to the following value: 13651 (leave blank. when empty)  Please create Exchange and Skype account.  The user needs at least the following access permissions:  (RW) H:/%username%  (RO) J:/Auftrag  (RW) J:/Info  (RW) J:/Transfer  (RO) J:/Vorlagen  Access to [COMPANY] intranet  Access to [SOFTWARE] ([SERVER])  Requestor:  [NAME] ([COMPANY]. [LOCATION])     Desired date:  Jan  1 2019 12:00AM     Additional information:   Liebes [COMPANY]-Team.   Laptop. Bildschirm. Tastatur. Telefon. Headset bitte aus Gerätepool Berlin. falls vorhanden  Tastatur und Laptop bitte englische Tastatur,Support general,unknown,unknown,,,,zenodo_it_support_tickets
6818,ZENODO_TRAIN_00726,Missing connection to all securitytools on system [LOCATION]-TMP01,Missing connection to all securitytools on system [LOCATION]-TMP01,Software,unknown,unknown,,,,zenodo_it_support_tickets
13997,ZENODO_TRAIN_00727,Microsoft office error,Microsoft office error,O365,unknown,unknown,,,,zenodo_it_support_tickets
1578,ZENODO_TRAIN_00728,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
916,ZENODO_TRAIN_00729,[TICKET ID] - New Support Ticket received  - Configuración mobilepass | [NAME],[TICKET ID] - New Support Ticket received  - Configuración mobilepass | [NAME],Support general,unknown,unknown,,,,zenodo_it_support_tickets
1440,ZENODO_TRAIN_00730,email group membership,email group membership,O365,unknown,unknown,,,,zenodo_it_support_tickets
1522,ZENODO_TRAIN_00731,Create Shared Mailbox - [TICKET ID] - [EMAIL]),Create Shared Mailbox - [TICKET ID] - [EMAIL]),Support general,unknown,unknown,,,,zenodo_it_support_tickets
1754,ZENODO_TRAIN_00732,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1870,ZENODO_TRAIN_00733,Delete Shared Mailbox - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),Delete Shared Mailbox - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),Support general,unknown,unknown,,,,zenodo_it_support_tickets
932,ZENODO_TRAIN_00734,[TICKET ID] - New Support Ticket received  - Access request to File Share,[TICKET ID] - New Support Ticket received  - Access request to File Share,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1191,ZENODO_TRAIN_00735,[TICKET ID] - New Support Ticket received  - OS Updates - [SERVER],[TICKET ID] - New Support Ticket received  - OS Updates - [SERVER],Support general,unknown,unknown,,,,zenodo_it_support_tickets
1264,ZENODO_TRAIN_00736,[TICKET ID] - New Support Ticket received  - Manutenção de Impressora. [COMPANY]elo: LEXMARK X656de. Setor: Controle de Qualidade.,[TICKET ID] - New Support Ticket received  - Manutenção de Impressora. [COMPANY]elo: LEXMARK X656de. Setor: Controle de Qualidade.,Computer-Services,unknown,unknown,,,,zenodo_it_support_tickets
1104,ZENODO_TRAIN_00737,[TICKET ID] - A Support Ticket was forwarded to you  -[LOCATION]Zugang für [NAME],[TICKET ID] - A Support Ticket was forwarded to you  -[LOCATION]Zugang für [NAME],Support general,unknown,unknown,,,,zenodo_it_support_tickets
10485,ZENODO_TRAIN_00738,Basis User - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: Basis User     Create Windows account for internal user  [NAME]nza ([COMPANY]. [LOCATION])     Firstname:  [NAME]  Lastname:  ,Basis User - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: Basis User     Create Windows account for internal user  [NAME]nza ([COMPANY]. [LOCATION])     Firstname:  [NAME]  Lastname:  [NAME]  Cost Center:  174454  Company:  [COMPANY] [ADDRESS] GmbH  Department:  GTC-[ADDRESS]  ZIP:  [ADDRESS]  City:  [ADDRESS]  Country:  Germany  Office:       Important: Please set the EA10 to the following value: 13588 (leave blank. when empty)  Please create Exchange and Skype account.  The user needs at least the following access permissions:  (RW) H:/%username%  (RO) J:/Auftrag  (RW) J:/Info  (RW) J:/Transfer  (RO) J:/Vorlagen  Access to [COMPANY] intranet  Access to [SOFTWARE] ([SERVER])  Requestor:  [NAME] ([COMPANY]. [LOCATION])     Desired date:  Dec 31 2018 12:00AM     Additional information:,Support general,unknown,unknown,,,,zenodo_it_support_tickets
5340,ZENODO_TRAIN_00739,Basis User - [USERNAME] -Service Request: Basis User     Create Windows account for internal user       Firstname:  [NAME]  Lastname:  [NAME]  Cost Center:  41606  Company:    Department:  [ADDRESS]: ,Basis User - [USERNAME] -Service Request: Basis User     Create Windows account for internal user       Firstname:  [NAME]  Lastname:  [NAME]  Cost Center:  41606  Company:    Department:  [ADDRESS]:    ZIP:    City:    Country:  [ADDRESS]  Office:       Important: Please set the EA10 to the following value: 13722 (leave blank. when empty)  Please create Exchange and Skype account.  The user needs at least the following access permissions:  (RW) H:/%username%  (RO) J:/Auftrag  (RW) J:/Info  (RW) J:/Transfer  (RO) J:/Vorlagen  Access to [COMPANY] intranet  Access to [SOFTWARE] ([SERVER])  Requestor:  [NAME] ([COMPANY]. [LOCATION])     Desired date:  Jan 21 2019 12:00AM     Additional information:,Support general,unknown,unknown,,,,zenodo_it_support_tickets
4988,ZENODO_TRAIN_00740,[NAME] is locked out of her account.,[NAME] is locked out of her account.,Active Directory,unknown,unknown,,,,zenodo_it_support_tickets
2307,ZENODO_TRAIN_00741,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1473,ZENODO_TRAIN_00742,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
6098,ZENODO_TRAIN_00743,[COMPANY]/Holert -[LOCATION]Eintrag für Wallplanner Web ApplicationSehr geehrte [NAME] und [NAME].          können Sie für die Web Applikation Wallplanner einen[LOCATION]Eintrag für [SERVER] anlegen? ,[COMPANY]/Holert -[LOCATION]Eintrag für Wallplanner Web ApplicationSehr geehrte [NAME] und [NAME].          können Sie für die Web Applikation Wallplanner einen[LOCATION]Eintrag für [SERVER] anlegen?     [COMPANY]up.ads.dir                  Zudem brauchen wir dann noch ein[LOCATION]Zertifikat. Können Sie auch hier die Installation auf dem [SERVER] veranlassen?         Danke und viele Grüße    [NAME]              ---------------------------------------------------------------------------------------------------------------------------------------------  Holert - Project- and Portfoliomanagement with Microsoft Project - Consulting. Training and Development     [NAME]  Consultant      [NAME]-Str. 20 | [ADDRESS] | Germany  [ADDRESS] | [ADDRESS] | Germany       <[URL]> [URL] |  <mailto:[EMAIL]> [EMAIL] | [PHONE]    Tel. [PHONE]*  Fax [PHONE]     [NAME] GmbH. Geschäftsführer: [NAME]. Sitz: [ADDRESS]: [ADDRESS]    *12.4 Cent/Minute für Gespräche tagsüber aus dem Festnetz der Deutschen Telekom,Support general,unknown,unknown,,,,zenodo_it_support_tickets
1797,ZENODO_TRAIN_00744,Shared Mailbox Access - [TICKET ID] - [EMAIL],Shared Mailbox Access - [TICKET ID] - [EMAIL],Support general,unknown,unknown,,,,zenodo_it_support_tickets
2590,ZENODO_TRAIN_00745,Virus on email,Virus on email,Software,unknown,unknown,,,,zenodo_it_support_tickets
2078,ZENODO_TRAIN_00746,Initiated by GIT: Missing connection to all securitytools on system [SERVER],Initiated by GIT: Missing connection to all securitytools on system [SERVER],Software,unknown,unknown,,,,zenodo_it_support_tickets
7035,ZENODO_TRAIN_00747,Initiated by GIT: Missing connection to all securitytools on system [SERVER],Initiated by GIT: Missing connection to all securitytools on system [SERVER],Software,unknown,unknown,,,,zenodo_it_support_tickets
1697,ZENODO_TRAIN_00748,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
8028,ZENODO_TRAIN_00749,Initiated by GIT: Missing connection to all securitytools on system [SERVER],Initiated by GIT: Missing connection to all securitytools on system [SERVER],Software,unknown,unknown,,,,zenodo_it_support_tickets
2210,ZENODO_TRAIN_00750,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
4699,ZENODO_TRAIN_00751,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATIO,The following system must be set to End Of Life in Nexthink and checked for[LOCATION]reservations:  [SERVER]  -Automated ticket creation-Please remove the system from Nexthink according to the[LOCATION]process and please verify if any[LOCATION]reservations exist. If yes. please remove reservations and note down the corresponding IP(s) and inform [COMPANY] network team to remove firewall rules if there are any.,EOL,unknown,unknown,,,,zenodo_it_support_tickets
2005,ZENODO_TRAIN_00752,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1540,ZENODO_TRAIN_00753,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
10532,ZENODO_TRAIN_00754,Externe/ interne Mails kommen nicht durch,Externe/ interne Mails kommen nicht durch,Support general,unknown,unknown,,,,zenodo_it_support_tickets
2080,ZENODO_TRAIN_00755,Shared Mailbox Access - [ADDRESS] - [EMAIL],Shared Mailbox Access - [ADDRESS] - [EMAIL],Support general,unknown,unknown,,,,zenodo_it_support_tickets
11480,ZENODO_TRAIN_00756,No internet access,No internet access,Support general,unknown,unknown,,,,zenodo_it_support_tickets
9263,ZENODO_TRAIN_00757,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [US,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:  J:/CMA     Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1231,ZENODO_TRAIN_00758,[TICKET ID] - New Support Ticket received  - Marker DB Citrix DotNet login,[TICKET ID] - New Support Ticket received  - Marker DB Citrix DotNet login,Software,unknown,unknown,,,,zenodo_it_support_tickets
495,ZENODO_TRAIN_00759,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: )  ,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: )  Access Type: (RW) Read / Write  File Share:  J:/ÖFZFOX/MOM-OSR     Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1750,ZENODO_TRAIN_00760,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
5248,ZENODO_TRAIN_00761,FTP do marketingBom dia. não estamos conseguindo mais acessar o[LOCATION]que vocês gerenciam.   user: [USERNAME]  senha:  [PASSWORD]  erro:               [Image],FTP do marketingBom dia. não estamos conseguindo mais acessar o[LOCATION]que vocês gerenciam.   user: [USERNAME]  senha:  [PASSWORD]  erro:               [Image],Support general,unknown,unknown,,,,zenodo_it_support_tickets
1728,ZENODO_TRAIN_00762,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
4324,ZENODO_TRAIN_00763,File Share Access - [TICKET ID] - [USERNAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [USERNAME] ([COMPANY]. [LOCATION]) (Usern,File Share Access - [TICKET ID] - [USERNAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [USERNAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:    Hallo [NAME].        I need access to the following file directories. Can you please contact IT for me?       J:/[SERVER]   J:/Stundenbuecher   J:/TOM_DOKU       Vielen Dank!   [NAME]       [NAME]   Engineer of Facility Management Construction    Group Governance & Risk Management.   Technology Real Estate – Facility Management Construction (GGR-TFC)       Phone [PHONE]   [EMAIL]           Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:  Bitte [NAME] die geannten Zugriffsrechte erteilen ! Danke und Gruß A. [USERNAME],Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
7672,ZENODO_TRAIN_00764,Missing connection to all securitytools on system [SERVER],Missing connection to all securitytools on system [SERVER],Software,unknown,unknown,,,,zenodo_it_support_tickets
553,ZENODO_TRAIN_00765,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [US,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:    [SERVER]-[SERVER]           Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
9480,ZENODO_TRAIN_00766,Light User for external - [TICKET ID] - [USERNAME]. [NAME]Service Request: Light User for external  Create Light user for [USERNAME]. [NAME]     Firstname: [NAME]  Lastname: [NAME]ailaddress: [EMAIL] ,Light User for external - [TICKET ID] - [USERNAME]. [NAME]Service Request: Light User for external  Create Light user for [USERNAME]. [NAME]     Firstname: [NAME]  Lastname: [NAME]ailaddress: [EMAIL]  Phone: [PHONE]  Cost Center: 47045  Function: [COMPANY][LOCATION]consultant for MM/WM  Company: [COMPANY]  Department: [ADDRESS]  ZIP: [ADDRESS]  City: [ADDRESS]  Country: [ADDRESS]  Location:[LOCATION] Office:   Expiration date: Not defined     Important: Please indicate in EA14 that it is an external user.     Requestor: [NAME] ([COMPANY]. [LOCATION])     Desired date: Jan 10 2019 12:00AM     Additional information:  [COMPANY] is on-boarding the new MM consultant Mrs. [NAME].  Existing MM consultant will be rolling off from [COMPANY] project by March 2019.   Approver = [NAME],Support general,unknown,unknown,,,,zenodo_it_support_tickets
1501,ZENODO_TRAIN_00767,Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL],Shared Mailbox Access - [AWS_ACCESS_KEY] - [EMAIL],Support general,unknown,unknown,,,,zenodo_it_support_tickets
931,ZENODO_TRAIN_00768,[TICKET ID] - New Support Ticket received  - McAfee excepetion,[TICKET ID] - New Support Ticket received  - McAfee excepetion,Software,unknown,unknown,,,,zenodo_it_support_tickets
4530,ZENODO_TRAIN_00769,File Share Access - [TICKET ID] - [USERNAME] ([COMPANY]. [LOCATION])Service Request: File Share Access    Grant access to file share for the following user:  [USERNAME] ([COMPANY]. [LOCATION]) (Userna,File Share Access - [TICKET ID] - [USERNAME] ([COMPANY]. [LOCATION])Service Request: File Share Access    Grant access to file share for the following user:  [USERNAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])    Access Type: (RW) Read / Write    File Share:     J:/AG_MA_GE       (inklusive aller Unterordner)  J:/MGC    Requestor: [NAME] ([COMPANY]. [LOCATION])    Comment:,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
865,ZENODO_TRAIN_00770,[PASSWORD] - New Support Ticket received  - Reset Password,[PASSWORD] - New Support Ticket received  - Reset Password,Active Directory,unknown,unknown,,,,zenodo_it_support_tickets
887,ZENODO_TRAIN_00771,[TICKET ID] - New Support Ticket received  - pagina bloqueada,[TICKET ID] - New Support Ticket received  - pagina bloqueada,Support general,unknown,unknown,,,,zenodo_it_support_tickets
4301,ZENODO_TRAIN_00772,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [US,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:  J:/VORLAGEN     Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1225,ZENODO_TRAIN_00773,[TICKET ID] - New Support Ticket received  - configuracion nuevo equipo,[TICKET ID] - New Support Ticket received  - configuracion nuevo equipo,Support general,unknown,unknown,,,,zenodo_it_support_tickets
9936,ZENODO_TRAIN_00774,Light User for external - [TICKET ID] - [NAME]Service Request: Light User for external  Create Light user for [USERNAME]     Firstname: [NAME]  Lastname: [NAME]ailaddress: [EMAIL]  Phone: [PHONE]  Cos,Light User for external - [TICKET ID] - [NAME]Service Request: Light User for external  Create Light user for [USERNAME]     Firstname: [NAME]  Lastname: [NAME]ailaddress: [EMAIL]  Phone: [PHONE]  Cost Center: 47004  Function: Agentur  Company: Welocalize  Department: GMC-[ADDRESS]  ZIP: [ADDRESS]  City: [ADDRESS]  Country: [ADDRESS]  Location:[LOCATION] Office:   Expiration date: Jun 29 2019 11:00PM     Important: Please indicate in EA14 that it is an external user.     Requestor: [NAME]. [USERNAME] ([COMPANY]. [LOCATION])     Desired date: Dec 13 2018 12:00AM     Additional information:,Support general,unknown,unknown,,,,zenodo_it_support_tickets
7952,ZENODO_TRAIN_00775,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [NA,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [NAME])  Access Type: (RW) Read / Write  File Share:  J:/Topf- und Substratbestellungen     Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:  J:/Topf- und Substratbestellungen,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
2250,ZENODO_TRAIN_00776,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
4247,ZENODO_TRAIN_00777,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [US,File Share Access - [TICKET ID] - [NAME] ([COMPANY]. [LOCATION])Service Request: File Share Access     Grant access to file share for the following user:  [NAME] ([COMPANY]. [LOCATION]) (Username: [USERNAME])  Access Type: (RW) Read / Write  File Share:    J:/SB-BD_CONVISO SMART bitte neu anlegen   Besitzer: [NAME]   Zugriff:[NAME]Lüders. [NAME]. [NAME]       Requestor: [NAME] ([COMPANY]. [LOCATION])  Comment:,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
1338,ZENODO_TRAIN_00778,[TICKET ID] - New Support Ticket received  - Acceso a carpeta compartida COMEX,[TICKET ID] - New Support Ticket received  - Acceso a carpeta compartida COMEX,Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
2006,ZENODO_TRAIN_00779,File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),File Share Access - [TICKET ID] - [NAME] ([COMPANY]A. [LOCATION]),Fileservice,unknown,unknown,,,,zenodo_it_support_tickets
5869,ZENODO_TRAIN_00780,Please correct email address for [NAME]The email address for [NAME] should be [EMAIL] mailto:[EMAIL] like EVERY OTHER [COMPANY] email addressed user requested. It is set to [EMAIL]@[COMPANY] mailto:[E,Please correct email address for [NAME]The email address for [NAME] should be [EMAIL] mailto:[EMAIL] like EVERY OTHER [COMPANY] email addressed user requested. It is set to [EMAIL]@[COMPANY] mailto:[EMAIL][COMPANY] and that is not correct. Again.,Support general,unknown,unknown,,,,zenodo_it_support_tickets
